PlayerId,NameFirst,NameLast,TotalUSDPrize,Game,Genre,CurrentHandle,CountryCode
7517,Thijs,Molendijk,491418.66,Hearthstone,Collectible Card Game,IDK,kr
17887,Pavel,Beltiukov,347798.0,Hearthstone,Collectible Card Game,Hydration,br
28337,Raphael,Peltzer,312987.23,Hearthstone,Collectible Card Game,Taimou,fi
30870,Bin,Zhou,296734.75,Hearthstone,Collectible Card Game,guxue,cn
14151,Jon,Westberg,291115.88,Hearthstone,Collectible Card Game,HarryHook,es
29441,Frank,Zhang,284382.26,Hearthstone,Collectible Card Game,chipshajen,se
29787,Brian,Eason,279875.0,Hearthstone,Collectible Card Game,Joemeister,ca
9886,Aleksandr,Malsh,273654.46,Hearthstone,Collectible Card Game,FaTe,kr
11584,James,Kostesich,269053.1,Hearthstone,Collectible Card Game,SPACE,us
47080,Sato,Kenta,238550.0,Hearthstone,Collectible Card Game,aKm,fr
11897,David,Caero,229488.39,Hearthstone,Collectible Card Game,unKOE,fr
32352,Torben,Wahl,227550.0,Hearthstone,Collectible Card Game,HagoPeun,kr
8377,Dima,Radu,204049.56,Hearthstone,Collectible Card Game,Fearless,kr
28107,Vladislav,Sinotov,170027.04,Hearthstone,Collectible Card Game,Panker,kr
12110,Xieyu,Wang,165348.34,Hearthstone,Collectible Card Game,Custa,au
7525,Sebastian,Bentert,156103.11,Hearthstone,Collectible Card Game,GodsB,kr
7520,Sebastian,Engwall,153199.92,Hearthstone,Collectible Card Game,Serral,fi
20918,David,Shan,153062.5,Hearthstone,Collectible Card Game,Maru,kr
41753,Eddie,Lui,151117.2,Hearthstone,Collectible Card Game,Rogue,kr
28238,Lin,Zheng,139425.79,Hearthstone,Collectible Card Game,Dark,kr
10950,Adrian,Koy,136530.19,Hearthstone,Collectible Card Game,INnoVation,kr
61463,Guan,Zhendong,131560.0,Hearthstone,Collectible Card Game,TY,kr
14549,Bohan,Zhang,122179.36,Hearthstone,Collectible Card Game,Stats,kr
30003,Kevin,Eberlein,121712.5,Hearthstone,Collectible Card Game,sOs,kr
11589,Eugene,Shumilin,121248.17,Hearthstone,Collectible Card Game,soO,kr
22550,Alexey,Barsukov,117466.67,Hearthstone,Collectible Card Game,Zest,kr
23913,William,Barton,114725.0,Hearthstone,Collectible Card Game,Neeb,us
32363,Jerome,Faucher,110925.0,Hearthstone,Collectible Card Game,MC,kr
15114,Paul,Nemeth,110141.67,Hearthstone,Collectible Card Game,Classic,kr
1244,Cong,Shu,106314.27,Hearthstone,Collectible Card Game,Life,kr
38403,Mihai,Dragalin,102887.5,Hearthstone,Collectible Card Game,Polt,kr
12141,Bo,Li,100759.37,Hearthstone,Collectible Card Game,PartinG,kr
14270,Shengyuan,Luo,96719.1,Hearthstone,Collectible Card Game,Byun,kr
30561,Chris,Tsakopoulos,94073.0,Hearthstone,Collectible Card Game,MMA,kr
32359,Edwin,Cook,91550.0,Hearthstone,Collectible Card Game,Mvp,kr
43794,Juwei,Wu,89346.12,Hearthstone,Collectible Card Game,Scarlett,ca
45830,Wataru,Ishibashi,84196.0,Hearthstone,Collectible Card Game,SpeCial,mx
47728,Zakarya,Hail,83373.91,Hearthstone,Collectible Card Game,Snute,no
30167,Francisco,Leimontas,82409.24,Hearthstone,Collectible Card Game,Nerchio,pl
25983,George,Webb,80924.07,Hearthstone,Collectible Card Game,Solar,kr
14148,Keaton,Gill,80338.22,Hearthstone,Collectible Card Game,herO,kr
15615,Ole,Batyrbekov,79671.53,Hearthstone,Collectible Card Game,Stephano,fr
50877,Yashima,Nozomi,76675.0,Hearthstone,Collectible Card Game,TaeJa,kr
33858,Thomas,Zimmer,76346.78,Hearthstone,Collectible Card Game,Reynor,it
33381,Songyang,Zhao,74382.47,Hearthstone,Collectible Card Game,DongRaeGu,kr
36818,David,Acosta,73575.0,Hearthstone,Collectible Card Game,Leenock,kr
7139,Jeffrey,Shih,72637.5,Hearthstone,Collectible Card Game,NesTea,kr
15703,Facu,Pruzzo,70750.0,Hearthstone,Collectible Card Game,ShoWTimE,de
29789,Edward,Goodwin,70216.0,Hearthstone,Collectible Card Game,Trap,kr
17263,Chen,Yuxiang,69487.73,Hearthstone,Collectible Card Game,Bomber,kr
71040,Jack,Bancroft,67950.0,Hearthstone,Collectible Card Game,Elazer,pl
15803,Stanislav,Cifka,67096.88,Hearthstone,Collectible Card Game,HerO,kr
21541,Louis,Bremers,64140.31,Hearthstone,Collectible Card Game,Dear,kr
46854,Michael,Luker,63000.0,Hearthstone,Collectible Card Game,Rain,kr
8376,Jason,Chan,62704.15,Hearthstone,Collectible Card Game,HyuN,kr
12793,Jeffrey,Liu,62454.4,Hearthstone,Collectible Card Game,GuMiho,kr
7398,Jan,Palys,60165.48,Hearthstone,Collectible Card Game,Jaedong,kr
12083,Xiao,Feng,59309.9,Hearthstone,Collectible Card Game,MaNa,pl
22276,Dylan,Mullins,56250.0,Hearthstone,Collectible Card Game,MarineKing,kr
13968,Li,Heyang,54320.72,Hearthstone,Collectible Card Game,aLive,kr
21254,Simon,Raunholst,53526.12,Hearthstone,Collectible Card Game,TRUE,kr
29438,Anthony,Trevino,52375.0,Hearthstone,Collectible Card Game,TIME,cn
8321,Petar,Stevanovic,51059.59,Hearthstone,Collectible Card Game,viOLet,kr
7400,Janne,Mikkonen,50734.44,Hearthstone,Collectible Card Game,NaNiwa,se
3255,Drew,Biessener,50449.6,Hearthstone,Collectible Card Game,iAsonu,cn
49164,Simone,Liguori,49300.0,Hearthstone,Collectible Card Game,HeRoMaRinE,de
43043,Mike,Eichner,48550.0,Hearthstone,Collectible Card Game,Kelazhur,br
1100,Jeffrey,Brusi,47973.61,Hearthstone,Collectible Card Game,Patience,kr
